Date,UPC,Brand,Description,Unit Price,Unit Cost,Regular Margin%,Units Sold,Distinct Trans. Count,Trans by Customers,Department,SubDpto,Category
10/4/2024,66507200639,PANAMEI,PANAMEI FILETE DE ABADEJO 12 oz,$3.99,$2.63,34.21%,20,15,5,MEAT,SALADOS POR UPC,FILETE DE ABADEJO
10/5/2024,66507200639,PANAMEI,PANAMEI FILETE DE ABADEJO 12 oz,$3.99,$2.63,34.21%,7,7,5,MEAT,SALADOS POR UPC,FILETE DE ABADEJO
10/6/2024,66507200639,PANAMEI,PANAMEI FILETE DE ABADEJO 12 oz,$3.99,$2.63,34.21%,8,4,2,MEAT,SALADOS POR UPC,FILETE DE ABADEJO
10/7/2024,66507200639,PANAMEI,PANAMEI FILETE DE ABADEJO 12 oz,$3.99,$2.63,34.21%,6,5,3,MEAT,SALADOS POR UPC,FILETE DE ABADEJO
10/8/2024,66507200639,PANAMEI,PANAMEI FILETE DE ABADEJO 12 oz,$3.99,$2.63,34.21%,8,6,3,MEAT,SALADOS POR UPC,FILETE DE ABADEJO
10/2/2024,66507200862,PANAMEI,PANAMEI FILETE DE ABADEJO 16 oz,$5.49,$3.50,36.25%,10,7,4,MEAT,SALADOS POR UPC,FILETE DE ABADEJO
10/3/2024,66507200862,PANAMEI,PANAMEI FILETE DE ABADEJO 16 oz,$5.49,$3.50,36.25%,11,9,8,MEAT,SALADOS POR UPC,FILETE DE ABADEJO
10/4/2024,66507200862,PANAMEI,PANAMEI FILETE DE ABADEJO 16 oz,$5.49,$3.50,36.25%,11,7,4,MEAT,SALADOS POR UPC,FILETE DE ABADEJO
10/5/2024,66507200862,PANAMEI,PANAMEI FILETE DE ABADEJO 16 oz,$5.49,$3.50,36.25%,3,3,3,MEAT,SALADOS POR UPC,FILETE DE ABADEJO
10/6/2024,66507200862,PANAMEI,PANAMEI FILETE DE ABADEJO 16 oz,$5.49,$3.50,36.25%,7,6,4,MEAT,SALADOS POR UPC,FILETE DE ABADEJO
10/7/2024,66507200862,PANAMEI,PANAMEI FILETE DE ABADEJO 16 oz,$5.49,$3.50,36.25%,3,3,1,MEAT,SALADOS POR UPC,FILETE DE ABADEJO
10/8/2024,66507200862,PANAMEI,PANAMEI FILETE DE ABADEJO 16 oz,$5.49,$3.50,36.25%,3,2,2,MEAT,SALADOS POR UPC,FILETE DE ABADEJO
10/2/2024,66507200638,PANAMEI,PANAMEI FILETE DE ABADEJO 7 oz,$2.19,$1.53,30.08%,28,14,10,MEAT,SALADOS POR UPC,FILETE DE ABADEJO
10/3/2024,66507200638,PANAMEI,PANAMEI FILETE DE ABADEJO 7 oz,$2.19,$1.53,30.08%,33,20,14,MEAT,SALADOS POR UPC,FILETE DE ABADEJO
10/4/2024,66507200638,PANAMEI,PANAMEI FILETE DE ABADEJO 7 oz,$2.19,$1.53,30.08%,29,19,12,MEAT,SALADOS POR UPC,FILETE DE ABADEJO
10/5/2024,66507200638,PANAMEI,PANAMEI FILETE DE ABADEJO 7 oz,$2.19,$1.53,30.08%,35,21,12,MEAT,SALADOS POR UPC,FILETE DE ABADEJO
10/6/2024,66507200638,PANAMEI,PANAMEI FILETE DE ABADEJO 7 oz,$2.19,$1.53,30.08%,13,8,4,MEAT,SALADOS POR UPC,FILETE DE ABADEJO
10/7/2024,66507200638,PANAMEI,PANAMEI FILETE DE ABADEJO 7 oz,$2.19,$1.53,30.08%,30,16,11,MEAT,SALADOS POR UPC,FILETE DE ABADEJO
10/8/2024,66507200638,PANAMEI,PANAMEI FILETE DE ABADEJO 7 oz,$2.19,$1.53,30.08%,22,16,12,MEAT,SALADOS POR UPC,FILETE DE ABADEJO
10/8/2024,66507264443,PANAMEI,PANAMEI FILETE DE ABADEJO SALADO 10 oz,$2.99,$1.46,51.30%,1,1,,MEAT,SALADOS POR UPC,PRODUCTO DE SHOPPER MEAT
10/2/2024,348500245,POLLO,POLLO MUSLOS CON CADERAS CONG 10 lb,$9.99,$5.80,41.94%,8,6,4,MEAT,POLLO POR UPC,MUSLO CADERA CONG
10/4/2024,348500245,POLLO,POLLO MUSLOS CON CADERAS CONG 10 lb,$9.99,$5.80,41.94%,4,4,3,MEAT,POLLO POR UPC,MUSLO CADERA CONG
10/5/2024,348500245,POLLO,POLLO MUSLOS CON CADERAS CONG 10 lb,$9.99,$5.80,41.94%,6,6,,MEAT,POLLO POR UPC,MUSLO CADERA CONG
10/6/2024,348500245,POLLO,POLLO MUSLOS CON CADERAS CONG 10 lb,$9.99,$5.80,41.94%,1,1,1,MEAT,POLLO POR UPC,MUSLO CADERA CONG
10/7/2024,348500245,POLLO,POLLO MUSLOS CON CADERAS CONG 10 lb,$9.99,$5.80,41.94%,7,4,3,MEAT,POLLO POR UPC,MUSLO CADERA CONG
10/8/2024,348500245,POLLO,POLLO MUSLOS CON CADERAS CONG 10 lb,$9.99,$5.80,41.94%,6,4,3,MEAT,POLLO POR UPC,MUSLO CADERA CONG
10/2/2024,1015313550,RIVER CANE VALLEY,RIVER CANE VALLEY MOLIDA DE POLLO 1 lb,$2.59,$1.79,30.98%,3,2,,MEAT,POLLO POR UPC,MOLIDA DE POLLO
10/3/2024,1015313550,RIVER CANE VALLEY,RIVER CANE VALLEY MOLIDA DE POLLO 1 lb,$2.59,$1.79,30.98%,8,5,3,MEAT,POLLO POR UPC,MOLIDA DE POLLO
10/4/2024,1015313550,RIVER CANE VALLEY,RIVER CANE VALLEY MOLIDA DE POLLO 1 lb,$2.59,$1.79,30.98%,1,1,1,MEAT,POLLO POR UPC,MOLIDA DE POLLO
10/5/2024,1015313550,RIVER CANE VALLEY,RIVER CANE VALLEY MOLIDA DE POLLO 1 lb,$2.59,$1.79,30.98%,6,4,3,MEAT,POLLO POR UPC,MOLIDA DE POLLO
10/6/2024,1015313550,RIVER CANE VALLEY,RIVER CANE VALLEY MOLIDA DE POLLO 1 lb,$2.59,$1.79,30.98%,8,4,4,MEAT,POLLO POR UPC,MOLIDA DE POLLO
10/7/2024,1015313550,RIVER CANE VALLEY,RIVER CANE VALLEY MOLIDA DE POLLO 1 lb,$2.59,$1.79,30.98%,7,5,4,MEAT,POLLO POR UPC,MOLIDA DE POLLO
10/8/2024,1015313550,RIVER CANE VALLEY,RIVER CANE VALLEY MOLIDA DE POLLO 1 lb,$2.59,$1.79,30.98%,18,10,9,MEAT,POLLO POR UPC,MOLIDA DE POLLO
10/4/2024,7708340809,ROSINA,ROSINA GF MEATBALLS 22 oz,$11.89,$8.35,29.77%,1,1,1,MEAT,RES POR UPC,ALBONDIGAS DE RES
10/5/2024,7708340809,ROSINA,ROSINA GF MEATBALLS 22 oz,$11.89,$8.35,29.77%,1,1,1,MEAT,RES POR UPC,ALBONDIGAS DE RES
10/7/2024,7708340809,ROSINA,ROSINA GF MEATBALLS 22 oz,$11.89,$8.35,29.77%,1,1,,MEAT,RES POR UPC,ALBONDIGAS DE RES
10/2/2024,77915000005,SEA STAR SEAFOODS,SEA STAR SEAFOODS CHOICE BONED SALT CODFISH 1 lb,$12.99,$8.48,34.71%,3,3,3,MEAT,SALADOS POR UPC,PRODUCTO DE SHOPPER MEAT
10/3/2024,77915000005,SEA STAR SEAFOODS,SEA STAR SEAFOODS CHOICE BONED SALT CODFISH 1 lb,$12.99,$8.48,34.71%,1,1,1,MEAT,SALADOS POR UPC,PRODUCTO DE SHOPPER MEAT
10/5/2024,77915000005,SEA STAR SEAFOODS,SEA STAR SEAFOODS CHOICE BONED SALT CODFISH 1 lb,$12.99,$8.48,34.71%,1,1,,MEAT,SALADOS POR UPC,PRODUCTO DE SHOPPER MEAT
10/7/2024,77915000005,SEA STAR SEAFOODS,SEA STAR SEAFOODS CHOICE BONED SALT CODFISH 1 lb,$12.99,$8.48,34.71%,1,1,,MEAT,SALADOS POR UPC,PRODUCTO DE SHOPPER MEAT
10/8/2024,77915000005,SEA STAR SEAFOODS,SEA STAR SEAFOODS CHOICE BONED SALT CODFISH 1 lb,$12.99,$8.48,34.71%,1,1,1,MEAT,SALADOS POR UPC,PRODUCTO DE SHOPPER MEAT
10/2/2024,2370047259,TYSON,TYSON BONELESS SKINLESS CHICKEN THIGHS 2.5 lb,$11.99,$7.50,37.45%,4,4,3,MEAT,POLLO POR UPC,CADERAS DE POLLO
10/3/2024,2370047259,TYSON,TYSON BONELESS SKINLESS CHICKEN THIGHS 2.5 lb,$11.99,$7.50,37.45%,5,4,4,MEAT,POLLO POR UPC,CADERAS DE POLLO
10/4/2024,2370047259,TYSON,TYSON BONELESS SKINLESS CHICKEN THIGHS 2.5 lb,$11.99,$7.50,37.45%,4,2,1,MEAT,POLLO POR UPC,CADERAS DE POLLO
10/5/2024,2370047259,TYSON,TYSON BONELESS SKINLESS CHICKEN THIGHS 2.5 lb,$11.99,$7.50,37.45%,4,4,,MEAT,POLLO POR UPC,CADERAS DE POLLO
10/6/2024,2370047259,TYSON,TYSON BONELESS SKINLESS CHICKEN THIGHS 2.5 lb,$11.99,$7.50,37.45%,6,5,4,MEAT,POLLO POR UPC,CADERAS DE POLLO
10/7/2024,2370047259,TYSON,TYSON BONELESS SKINLESS CHICKEN THIGHS 2.5 lb,$11.99,$7.50,37.45%,8,7,4,MEAT,POLLO POR UPC,CADERAS DE POLLO
10/8/2024,2370047259,TYSON,TYSON BONELESS SKINLESS CHICKEN THIGHS 2.5 lb,$11.99,$7.50,37.45%,5,5,4,MEAT,POLLO POR UPC,CADERAS DE POLLO
10/2/2024,2370016222,TYSON,TYSON CHICKEN BREAST TENDERLOIN 2.5 lb,$14.99,$10.00,33.29%,2,2,1,MEAT,POLLO POR UPC,FILETE DE POLLO
10/4/2024,2370016222,TYSON,TYSON CHICKEN BREAST TENDERLOIN 2.5 lb,$14.99,$10.00,33.29%,3,3,2,MEAT,POLLO POR UPC,FILETE DE POLLO
10/6/2024,2370016222,TYSON,TYSON CHICKEN BREAST TENDERLOIN 2.5 lb,$14.99,$10.00,33.29%,4,3,,MEAT,POLLO POR UPC,FILETE DE POLLO
10/7/2024,2370016222,TYSON,TYSON CHICKEN BREAST TENDERLOIN 2.5 lb,$14.99,$10.00,33.29%,1,1,1,MEAT,POLLO POR UPC,FILETE DE POLLO
10/8/2024,2370016222,TYSON,TYSON CHICKEN BREAST TENDERLOIN 2.5 lb,$14.99,$10.00,33.29%,2,2,2,MEAT,POLLO POR UPC,FILETE DE POLLO
10/2/2024,2370016224,TYSON,TYSON CHICKEN DRUMSTIC 2.5 lb,$7.99,$4.83,39.51%,3,3,3,MEAT,POLLO POR UPC,MUSLOS DE POLLO
10/3/2024,2370016224,TYSON,TYSON CHICKEN DRUMSTIC 2.5 lb,$7.99,$4.83,39.51%,2,2,1,MEAT,POLLO POR UPC,MUSLOS DE POLLO
10/5/2024,2370016224,TYSON,TYSON CHICKEN DRUMSTIC 2.5 lb,$7.99,$4.83,39.51%,1,1,1,MEAT,POLLO POR UPC,MUSLOS DE POLLO
10/7/2024,2370016224,TYSON,TYSON CHICKEN DRUMSTIC 2.5 lb,$7.99,$4.83,39.51%,1,1,1,MEAT,POLLO POR UPC,MUSLOS DE POLLO
10/8/2024,2370016224,TYSON,TYSON CHICKEN DRUMSTIC 2.5 lb,$7.99,$4.83,39.51%,3,2,1,MEAT,POLLO POR UPC,MUSLOS DE POLLO
10/2/2024,2370016225,TYSON,TYSON CHICKEN THIGHS 2.5 lb,$6.99,$4.83,30.85%,2,2,1,MEAT,POLLO POR UPC,CADERAS DE POLLO
10/3/2024,2370016225,TYSON,TYSON CHICKEN THIGHS 2.5 lb,$6.99,$4.83,30.85%,3,2,1,MEAT,POLLO POR UPC,CADERAS DE POLLO
10/5/2024,2370016225,TYSON,TYSON CHICKEN THIGHS 2.5 lb,$6.99,$4.83,30.85%,1,1,1,MEAT,POLLO POR UPC,CADERAS DE POLLO
10/6/2024,2370016225,TYSON,TYSON CHICKEN THIGHS 2.5 lb,$6.99,$4.83,30.85%,1,1,,MEAT,POLLO POR UPC,CADERAS DE POLLO
10/7/2024,2370016225,TYSON,TYSON CHICKEN THIGHS 2.5 lb,$6.99,$4.83,30.85%,1,1,1,MEAT,POLLO POR UPC,CADERAS DE POLLO
10/8/2024,2370016225,TYSON,TYSON CHICKEN THIGHS 2.5 lb,$6.99,$4.83,30.85%,2,2,2,MEAT,POLLO POR UPC,CADERAS DE POLLO
10/2/2024,2370001625,TYSON,TYSON GRILLED CHICKEN BREAST STRIPS 22  oz,$13.99,$8.75,37.46%,2,2,1,MEAT,POLLO POR UPC,FILETE DE POLLO
10/3/2024,2370001625,TYSON,TYSON GRILLED CHICKEN BREAST STRIPS 22  oz,$13.99,$8.75,37.46%,1,1,,MEAT,POLLO POR UPC,FILETE DE POLLO
10/3/2024,2370001628,TYSON,TYSON GRILLED FAJITA CHICKEN STRIPS 22 oz,$13.99,$8.75,37.46%,1,1,1,MEAT,POLLO POR UPC,FILETE DE POLLO
10/4/2024,7598397000039,,MARISCO CARNE DE JUEYES BOWL PLASTICO 1 lb,$8.99,$3.85,57.17%,1,1,1,MEAT,MARISCOS POR UPC,CRAB MEAT
10/2/2024,83104100301,,NUMAR FILETE DE TILAPIA 2 LB 2 lb,$9.99,$7.00,29.98%,3,3,2,MEAT,MARISCOS POR UPC,FILETE DE TILAPIA
10/3/2024,83104100301,,NUMAR FILETE DE TILAPIA 2 LB 2 lb,$9.99,$7.00,29.98%,1,1,1,MEAT,MARISCOS POR UPC,FILETE DE TILAPIA
10/4/2024,83104100301,,NUMAR FILETE DE TILAPIA 2 LB 2 lb,$9.99,$7.00,29.98%,2,2,2,MEAT,MARISCOS POR UPC,FILETE DE TILAPIA
10/7/2024,83104100301,,NUMAR FILETE DE TILAPIA 2 LB 2 lb,$9.99,$7.00,29.98%,1,1,,MEAT,MARISCOS POR UPC,FILETE DE TILAPIA
10/8/2024,83104100301,,NUMAR FILETE DE TILAPIA 2 LB 2 lb,$9.99,$7.00,29.98%,2,2,1,MEAT,MARISCOS POR UPC,FILETE DE TILAPIA
10/2/2024,87866500012,ANGELS GATE,ANGELS GATE CALAMARES CONGELADOS 3 lb,$16.49,$11.85,28.14%,2,2,1,MEAT,MARISCOS POR UPC,CALAMARES CONG
10/3/2024,87866500012,ANGELS GATE,ANGELS GATE CALAMARES CONGELADOS 3 lb,$16.49,$11.85,28.14%,1,1,,MEAT,MARISCOS POR UPC,CALAMARES CONG
10/7/2024,87866500012,ANGELS GATE,ANGELS GATE CALAMARES CONGELADOS 3 lb,$16.49,$11.85,28.14%,1,1,,MEAT,MARISCOS POR UPC,CALAMARES CONG
10/8/2024,87866500012,ANGELS GATE,ANGELS GATE CALAMARES CONGELADOS 3 lb,$16.49,$11.85,28.14%,1,1,,MEAT,MARISCOS POR UPC,CALAMARES CONG
10/2/2024,8710912002468,BUONO,BUONO QUESO DE BOLA TIERNO BABY 29 oz,$14.99,$10.89,27.37%,2,2,1,MEAT,MARISCOS POR UPC,QUESO DE BOLA
10/3/2024,8710912002468,BUONO,BUONO QUESO DE BOLA TIERNO BABY 29 oz,$14.99,$10.89,27.37%,3,3,,MEAT,MARISCOS POR UPC,QUESO DE BOLA
10/4/2024,8710912002468,BUONO,BUONO QUESO DE BOLA TIERNO BABY 29 oz,$14.99,$10.89,27.37%,3,3,3,MEAT,MARISCOS POR UPC,QUESO DE BOLA
10/5/2024,8710912002468,BUONO,BUONO QUESO DE BOLA TIERNO BABY 29 oz,$14.99,$10.89,27.37%,2,2,2,MEAT,MARISCOS POR UPC,QUESO DE BOLA
10/6/2024,8710912002468,BUONO,BUONO QUESO DE BOLA TIERNO BABY 29 oz,$14.99,$10.89,27.37%,1,1,,MEAT,MARISCOS POR UPC,QUESO DE BOLA
10/8/2024,8710912002468,BUONO,BUONO QUESO DE BOLA TIERNO BABY 29 oz,$14.99,$10.89,27.37%,1,1,1,MEAT,MARISCOS POR UPC,QUESO DE BOLA
10/6/2024,2265570183,BUTTERBALL,BUTTERBALL MOLIDA DE PAVO 1 lb,$4.59,$2.75,40.09%,10,3,2,MEAT,OTRAS AVES UPC,MOLIDA DE PAVO
10/7/2024,2265570183,BUTTERBALL,BUTTERBALL MOLIDA DE PAVO 1 lb,$4.59,$2.75,40.09%,1,1,1,MEAT,OTRAS AVES UPC,MOLIDA DE PAVO
10/8/2024,2265570183,BUTTERBALL,BUTTERBALL MOLIDA DE PAVO 1 lb,$4.59,$2.75,40.09%,9,4,3,MEAT,OTRAS AVES UPC,MOLIDA DE PAVO
10/3/2024,2265570140,CAROLINA TURKEY,CAROLINA TURKEY MOLIDA DE PAVO 85 15 16 oz,$4.99,$3.40,31.86%,8,5,2,MEAT,OTRAS AVES UPC,MOLIDA DE PAVO
10/4/2024,2265570140,CAROLINA TURKEY,CAROLINA TURKEY MOLIDA DE PAVO 85 15 16 oz,$4.99,$3.40,31.86%,7,4,2,MEAT,OTRAS AVES UPC,MOLIDA DE PAVO
10/5/2024,2265570140,CAROLINA TURKEY,CAROLINA TURKEY MOLIDA DE PAVO 85 15 16 oz,$4.99,$3.40,31.86%,4,3,2,MEAT,OTRAS AVES UPC,MOLIDA DE PAVO
10/6/2024,2265570140,CAROLINA TURKEY,CAROLINA TURKEY MOLIDA DE PAVO 85 15 16 oz,$4.99,$3.40,31.86%,4,2,1,MEAT,OTRAS AVES UPC,MOLIDA DE PAVO
10/7/2024,2265570140,CAROLINA TURKEY,CAROLINA TURKEY MOLIDA DE PAVO 85 15 16 oz,$4.99,$3.40,31.86%,7,5,5,MEAT,OTRAS AVES UPC,MOLIDA DE PAVO
10/8/2024,2265570140,CAROLINA TURKEY,CAROLINA TURKEY MOLIDA DE PAVO 85 15 16 oz,$4.99,$3.40,31.86%,3,3,1,MEAT,OTRAS AVES UPC,MOLIDA DE PAVO
10/7/2024,70893800961,ECONO,ECONO CAMARONES CRUDOS 16 20 12 oz,$5.99,$3.23,46.10%,2,1,,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
10/8/2024,70893800961,ECONO,ECONO CAMARONES CRUDOS 16 20 12 oz,$5.99,$3.23,46.10%,2,1,1,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
10/2/2024,70893800848,ECONO,ECONO CAMARONES CRUDOS 26 30 12 oz,$5.49,$2.45,55.33%,1,1,1,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
10/3/2024,70893800848,ECONO,ECONO CAMARONES CRUDOS 26 30 12 oz,$5.49,$2.45,55.33%,7,6,3,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
10/4/2024,70893800848,ECONO,ECONO CAMARONES CRUDOS 26 30 12 oz,$5.49,$2.45,55.33%,1,1,1,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
10/5/2024,70893800848,ECONO,ECONO CAMARONES CRUDOS 26 30 12 oz,$5.49,$2.45,55.33%,3,3,2,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
10/6/2024,70893800848,ECONO,ECONO CAMARONES CRUDOS 26 30 12 oz,$5.49,$2.45,55.33%,2,2,1,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
10/7/2024,70893800848,ECONO,ECONO CAMARONES CRUDOS 26 30 12 oz,$5.49,$2.45,55.33%,2,2,1,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
10/8/2024,70893800848,ECONO,ECONO CAMARONES CRUDOS 26 30 12 oz,$5.49,$2.45,55.33%,9,7,5,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
10/4/2024,70893802349,ECONO,ECONO CAMARONES CRUDOS 31 40 3 lb,$17.99,$11.06,38.51%,1,1,1,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
10/6/2024,70893802349,ECONO,ECONO CAMARONES CRUDOS 31 40 3 lb,$17.99,$11.06,38.51%,2,2,2,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
10/2/2024,70893801118,ECONO,ECONO CAMARONES CRUDOS 8 12 12 oz,$7.99,$4.49,43.84%,8,6,2,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
10/3/2024,70893801118,ECONO,ECONO CAMARONES CRUDOS 8 12 12 oz,$7.99,$4.49,43.84%,2,2,1,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
10/4/2024,70893801118,ECONO,ECONO CAMARONES CRUDOS 8 12 12 oz,$7.99,$4.49,43.84%,7,4,1,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
10/5/2024,70893801118,ECONO,ECONO CAMARONES CRUDOS 8 12 12 oz,$7.99,$4.49,43.84%,9,6,3,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
10/6/2024,70893801118,ECONO,ECONO CAMARONES CRUDOS 8 12 12 oz,$7.99,$4.49,43.84%,2,1,,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
10/7/2024,70893801118,ECONO,ECONO CAMARONES CRUDOS 8 12 12 oz,$7.99,$4.49,43.84%,2,1,1,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
10/8/2024,70893801118,ECONO,ECONO CAMARONES CRUDOS 8 12 12 oz,$7.99,$4.49,43.84%,5,4,2,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
10/7/2024,70893801238,ECONO,ECONO CHILLO ENTERO CONG SURINAM 3 lb,$23.99,$14.46,39.72%,1,1,1,MEAT,MARISCOS POR UPC,CHILLO CONG
10/2/2024,70893802417,ECONO,ECONO CHULETAS DE CERDO CORTE CENTRO CON HUESO 3 lb,$7.99,$5.85,26.78%,9,6,4,MEAT,CERDO POR UPC,CHULETA DE CENTRO
10/3/2024,70893802417,ECONO,ECONO CHULETAS DE CERDO CORTE CENTRO CON HUESO 3 lb,$7.99,$5.85,26.78%,1,1,1,MEAT,CERDO POR UPC,CHULETA DE CENTRO
10/3/2024,70893802421,ECONO,ECONO CHULETAS DE CERDO CORTE MIXTO 5 lb,$13.99,$9.45,32.45%,2,2,1,MEAT,CERDO POR UPC,CHULETA DE CENTRO
10/5/2024,70893802421,ECONO,ECONO CHULETAS DE CERDO CORTE MIXTO 5 lb,$13.99,$9.45,32.45%,2,2,2,MEAT,CERDO POR UPC,CHULETA DE CENTRO
10/6/2024,70893802421,ECONO,ECONO CHULETAS DE CERDO CORTE MIXTO 5 lb,$13.99,$9.45,32.45%,1,1,1,MEAT,CERDO POR UPC,CHULETA DE CENTRO
10/7/2024,70893802421,ECONO,ECONO CHULETAS DE CERDO CORTE MIXTO 5 lb,$13.99,$9.45,32.45%,4,3,3,MEAT,CERDO POR UPC,CHULETA DE CENTRO
10/8/2024,70893802421,ECONO,ECONO CHULETAS DE CERDO CORTE MIXTO 5 lb,$13.99,$9.45,32.45%,2,2,2,MEAT,CERDO POR UPC,CHULETA DE CENTRO
10/3/2024,70893801112,ECONO,ECONO FILETE DE BASA SWAI 48 oz,$10.99,$5.86,46.64%,1,1,,MEAT,MARISCOS POR UPC,FILETE BASA CONG
10/4/2024,70893801112,ECONO,ECONO FILETE DE BASA SWAI 48 oz,$10.99,$5.86,46.64%,5,3,2,MEAT,MARISCOS POR UPC,FILETE BASA CONG
10/6/2024,70893801112,ECONO,ECONO FILETE DE BASA SWAI 48 oz,$10.99,$5.86,46.64%,2,1,,MEAT,MARISCOS POR UPC,FILETE BASA CONG
10/7/2024,70893801112,ECONO,ECONO FILETE DE BASA SWAI 48 oz,$10.99,$5.86,46.64%,2,2,1,MEAT,MARISCOS POR UPC,FILETE BASA CONG
10/2/2024,70893802325,ECONO,ECONO FILETE DE CHILLO CONG VIETNAM 12 oz,$7.99,$5.39,32.54%,6,5,5,MEAT,MARISCOS POR UPC,CHILLO CONG
10/3/2024,70893802325,ECONO,ECONO FILETE DE CHILLO CONG VIETNAM 12 oz,$7.99,$5.39,32.54%,3,2,1,MEAT,MARISCOS POR UPC,CHILLO CONG
10/4/2024,70893802325,ECONO,ECONO FILETE DE CHILLO CONG VIETNAM 12 oz,$7.99,$5.39,32.54%,4,4,3,MEAT,MARISCOS POR UPC,CHILLO CONG
10/5/2024,70893802325,ECONO,ECONO FILETE DE CHILLO CONG VIETNAM 12 oz,$7.99,$5.39,32.54%,1,1,1,MEAT,MARISCOS POR UPC,CHILLO CONG
10/6/2024,70893802325,ECONO,ECONO FILETE DE CHILLO CONG VIETNAM 12 oz,$7.99,$5.39,32.54%,5,4,2,MEAT,MARISCOS POR UPC,CHILLO CONG
10/8/2024,70893802325,ECONO,ECONO FILETE DE CHILLO CONG VIETNAM 12 oz,$7.99,$5.39,32.54%,4,4,3,MEAT,MARISCOS POR UPC,CHILLO CONG
10/2/2024,70893802324,ECONO,ECONO FILETE DE MERO CONG VIETNAM 12 oz,$9.99,$6.19,38.04%,4,4,3,MEAT,MARISCOS POR UPC,MERLUZA CONG
10/3/2024,70893802324,ECONO,ECONO FILETE DE MERO CONG VIETNAM 12 oz,$9.99,$6.19,38.04%,9,7,4,MEAT,MARISCOS POR UPC,MERLUZA CONG
10/4/2024,70893802324,ECONO,ECONO FILETE DE MERO CONG VIETNAM 12 oz,$9.99,$6.19,38.04%,7,7,5,MEAT,MARISCOS POR UPC,MERLUZA CONG
10/5/2024,70893802324,ECONO,ECONO FILETE DE MERO CONG VIETNAM 12 oz,$9.99,$6.19,38.04%,11,8,6,MEAT,MARISCOS POR UPC,MERLUZA CONG
10/6/2024,70893802324,ECONO,ECONO FILETE DE MERO CONG VIETNAM 12 oz,$9.99,$6.19,38.04%,6,5,5,MEAT,MARISCOS POR UPC,MERLUZA CONG
10/7/2024,70893802324,ECONO,ECONO FILETE DE MERO CONG VIETNAM 12 oz,$9.99,$6.19,38.04%,1,1,1,MEAT,MARISCOS POR UPC,MERLUZA CONG
10/8/2024,70893802324,ECONO,ECONO FILETE DE MERO CONG VIETNAM 12 oz,$9.99,$6.19,38.04%,6,5,3,MEAT,MARISCOS POR UPC,MERLUZA CONG
10/2/2024,70893802030,ECONO,ECONO FILETE DE SALMON CONG CHILE 12 oz,$11.99,$6.19,48.39%,11,9,8,MEAT,MARISCOS POR UPC,SALMON
10/3/2024,70893802030,ECONO,ECONO FILETE DE SALMON CONG CHILE 12 oz,$11.99,$6.19,48.39%,1,1,,MEAT,MARISCOS POR UPC,SALMON
10/4/2024,70893802030,ECONO,ECONO FILETE DE SALMON CONG CHILE 12 oz,$11.99,$6.19,48.39%,5,5,4,MEAT,MARISCOS POR UPC,SALMON
10/5/2024,70893802030,ECONO,ECONO FILETE DE SALMON CONG CHILE 12 oz,$11.99,$6.19,48.39%,7,7,5,MEAT,MARISCOS POR UPC,SALMON
10/6/2024,70893802030,ECONO,ECONO FILETE DE SALMON CONG CHILE 12 oz,$11.99,$6.19,48.39%,4,4,2,MEAT,MARISCOS POR UPC,SALMON
10/7/2024,70893802030,ECONO,ECONO FILETE DE SALMON CONG CHILE 12 oz,$11.99,$6.19,48.39%,4,3,2,MEAT,MARISCOS POR UPC,SALMON
10/8/2024,70893802030,ECONO,ECONO FILETE DE SALMON CONG CHILE 12 oz,$11.99,$6.19,48.39%,2,2,1,MEAT,MARISCOS POR UPC,SALMON
10/2/2024,70893801457,ECONO,ECONO FILETE SWAI BASA CONG 12 oz,$3.99,$1.71,57.11%,3,2,,MEAT,MARISCOS POR UPC,FILETE BASA CONG
10/6/2024,70893801457,ECONO,ECONO FILETE SWAI BASA CONG 12 oz,$3.99,$1.71,57.11%,1,1,1,MEAT,MARISCOS POR UPC,FILETE BASA CONG
10/7/2024,70893801457,ECONO,ECONO FILETE SWAI BASA CONG 12 oz,$3.99,$1.71,57.11%,2,2,2,MEAT,MARISCOS POR UPC,FILETE BASA CONG
10/8/2024,70893801457,ECONO,ECONO FILETE SWAI BASA CONG 12 oz,$3.99,$1.71,57.11%,2,1,1,MEAT,MARISCOS POR UPC,FILETE BASA CONG
